Platform,Organization,Space,"App Name","Build Pack","Build Pack Version",SDK,"Spring Boot",Angular,React,Dependencies
vp01,org_26,"ddddb042-ae4e-4d82-a1fb-30e700434725","abef758b-9cea-4b4e-933a-46c676279c83",java,4.73.0,1.8.0_422,2.7.18,,,
vp01,org_26,"f781362b-82c6-45db-ad48-4730774c28d9","0b948007-e09e-422c-9e68-4e5265b9ab01",java,4.73.0,1.8.0_422,2.7.18,,,
vp01,org_27,iso-pci,"da339b4c-aa02-43df-8620-70eea7afef65",java,4.74.0,21.0.5,3.2.5,,,
vp01,org_27,iso-pci,"9291bc66-54d7-4fe1-8732-1685c7ba8348",java,4.73.0,21.0.4,3.2.5,,,
vp01,org_27,iso-pci,"9b20d307-d3ad-4d30-8721-5d7d0d2abed3",java,4.72.0,21.0.4,3.2.5,,,
vp01,org_27,iso-pci,"f0b45b43-1832-4cb6-b927-7bbb5727120c",java,4.67.1,11.0.22,2.2.7.RELEASE,,,
vp01,org_27,iso-pci,"da578980-0f94-42bf-89d0-cb7c8c702b87",java,4.74.0,21.0.5,3.2.5,,,
vp01,org_27,iso-pci,"d916ecd4-8ada-4f2d-9118-eea147f7e0ff",java,4.65.0,11.0.21,2.3.1.RELEASE,,,
vp01,org_27,iso-pci,"e46af9ac-a3b6-4c5e-ab45-5d9fbc2179d8",java,4.74.0,21.0.5,3.2.5,,,
vp01,org_27,iso-pci,"1040658a-1a79-4161-b0fe-8a7dd1fe9c23",java,4.74.0,21.0.5,3.2.5,,,
vp01,org_27,iso-pci,"39b73366-1eef-41ae-ac54-22424b57fdef",java,4.62.0,11.0.20,2.3.9.RELEASE,,,
vp01,org_27,iso-pci,"d49cd32a-9ca9-4327-b4c8-e606c838f042",java,4.72.0,21.0.4,3.2.5,,,
vp01,org_27,iso-pci,"58338649-44e4-4baa-8896-5b13c92d02d0",java,4.74.0,21.0.5,3.2.5,,,
vp01,org_27,iso-pci,"48b1ea7e-ae7d-4e5d-9330-2051095896d9",java,4.72.0,11.0.24,2.3.9.RELEASE,,,
vp01,org_27,iso-pci,"c1f71647-64d3-4e29-85f7-c5bbde732502",java,4.74.0,21.0.5,3.2.5,,,
vp01,org_27,iso-pci,"0eb01c16-a17a-4e15-95d2-657a4a324112",java,4.72.0,21.0.4,3.2.5,,,
vp01,org_27,iso-pci,"ae692036-6a4a-4fb8-b2ae-614095880732",java,4.72.0,21.0.4,3.2.5,,,
vp01,org_27,iso-pci,"98a7e390-d426-4a2f-9835-45faaf69b63e",java,4.72.0,21.0.4,3.2.5,,,
vp01,org_27,iso-pci,"1ff72e45-c1be-49ab-8544-3ff670cbc267",java,4.72.0,21.0.4,3.2.5,,,
vp01,org_27,prod,"c4b59d90-d4db-4971-82fe-c00dddd35e0d",java,4.73.0,17.0.12,3.0.10,,,
vp01,org_28,prod,"d25e878d-b727-4b5c-b20d-7c44c5b00772",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"7533d512-8028-4df3-9506-3750219a9daf",java,4.60.0,1.8.0_372,2.2.2.RELEASE,,,
vp01,org_28,prod,"3a5c4355-3f7d-4a19-9d91-c6a2f29626ab",java,4.59.0,1.8.0_372,2.4.1,,,
vp01,org_28,prod,"9864a32f-f110-4e5e-956a-7fb9858497a2",java,4.72.0,1.8.0_422,2.2.2.RELEASE,,,
vp01,org_28,prod,"5d10fefd-3513-4267-8b58-4348d650bd2e",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"85e86f7d-68d9-4504-bd1b-7c9ba34fa9bd",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"f383cca7-e4c6-4929-88e1-dcc6394f0ceb",java,4.72.0,1.8.0_422,2.2.2.RELEASE,,,
vp01,org_28,prod,"0fad38da-c68a-4e3b-a982-924c4174498b",java,4.72.0,1.8.0_422,2.3.8.RELEASE,,,
vp01,org_28,prod,"c01993ca-33e0-49c0-bd93-1eb23d64436c",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"d16ea718-f3ba-4ec5-9c67-9649cc726829",staticfile,1.6.15,,,,,
vp01,org_28,prod,"3471ce81-212a-47a8-b197-39fc9192b70e",staticfile,1.6.4,,,,,
vp01,org_28,prod,"c7fce4f5-7c95-4b22-a999-507fcc3d68e6",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"f49407dd-1727-4ccd-906d-58a8931046dc",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"17bba520-282d-4c07-963c-52d4eeb97dfb",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"237e3dd2-04a5-4313-9055-9f1e9754da88",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"44dc1aa0-e09d-47f7-9183-14466295ed87",java,4.67.1,1.8.0_402,2.2.2.RELEASE,,,
vp01,org_28,prod,"1bc7469d-d8d6-4ba4-aea0-437f2383f9b5",,,,,,,
vp01,org_28,prod,"eb52f3d7-6fa0-4d9a-aeb1-83638a691f1b",java,4.59.0,1.8.0_372,2.2.2.RELEASE,,,
vp01,org_28,prod,"e433bb74-6026-4513-96df-55849bc28b7c",java,4.59.0,1.8.0_372,2.4.3,,,
vp01,org_28,prod,"c8a6568f-77d6-4ae8-9509-8f9fdee95dab",binary,1.0.36,,,,,
vp01,org_28,prod,"16174699-89ae-40dd-a142-ae059e8397f0",java,4.60.0,1.8.0_372,2.2.0.RELEASE,,,
vp01,org_28,prod,"ea321bc5-ede4-4925-a2f8-1a8ea96a1d27",,,,,,,
vp01,org_28,prod,"bde992ac-6e81-4c77-bfc4-9aec939be9a0",binary,1.0.36,,,,,
vp01,org_28,prod,"219c797d-f6c0-4cd0-bf8a-a829aa1db093",binary,1.0.36,,,,,
vp01,org_28,prod,"e29f6d65-832d-46dc-86c1-d60c34db3304",go,1.9.29,1.15.11,,,,
vp01,org_29,apps-pci,"ea56415e-cb91-41d8-8856-a63c4666b32b",java,4.19.1,,,,,
vp01,org_29,iso,"ea56415e-cb91-41d8-8856-a63c4666b32b",java,4.47,1.8.0_312,1.5.1.RELEASE,,,
vp01,org_29,iso-pci,"ea56415e-cb91-41d8-8856-a63c4666b32b",java,4.47,1.8.0_312,1.5.1.RELEASE,,,
vp01,org_29,prod,"020070cc-f83d-4435-84f3-955a9815abf6",go,1.9.36,1.16.8,,,,
vp01,org_29,prod,"e94d4d1a-b399-470b-b6a9-271f3ef8241e",nodejs,1.7.18,13,,,,
vp01,org_29,prod,"8081ff0e-cfc4-4c01-a53e-4edb6f6fbacf",go,1.9.9,1.13.9,,,,
vp01,org_29,prod,"0ee396d7-f779-40e3-a81e-5b24dd8a0055",java,4.74.0,17.0.13,3.1.5,,,
vp01,org_29,prod,"5fae56a0-9f84-4741-afd9-d99bdca89c8a",java,4.73.0,1.8.0_422,1.4.1.RELEASE,,,
vp01,org_29,prod,"ea56415e-cb91-41d8-8856-a63c4666b32b",java,4.47,1.8.0_312,1.5.1.RELEASE,,,
vp01,org_30,prod,"d604b8c5-779b-441b-bcea-221cd16cd23a",java,4.54,1.8.0_362,2.7.4,,,
vp01,org_31,iso,"3c2d0b6d-75be-4f41-b533-8e5ed165c01f",dotnet-core,6.0.420,net6.0,,,,
vp01,org_31,prod,"9161b087-aabe-4fe5-af19-3de3cd7aa724",staticfile,1.5.21,,,,,
vp01,org_31,prod,"34da24a9-9913-44f9-be47-3f93d4629bce",dotnet-core,6.0.405,net6.0,,,,
vp01,org_31,prod,"f359133b-f19b-4e2a-8039-9dbe1a02031c",dotnet-core,6.0.405,net6.0,,,,
vp01,org_31,prod,"604f1641-0008-4ec5-9475-255f17f1dc3c",staticfile,1.5.24,,,,,
vp01,org_31,prod,"ddadeba9-061b-4267-8a69-2bc908710986",dotnet-core,6.0.401,netcoreapp3.1,,,,
vp01,org_31,prod,"6dbee2a1-042d-4224-94f9-f859aa903b1a",dotnet-core,2.3.4,,,,,
vp01,org_31,prod,"df07866f-bc32-4662-bb65-0e5da7e3c4e8",staticfile,1.5.12,,,,,
vp01,org_31,prod,"ae468364-3c7c-4ac2-8994-7ca383c917c4",binary,1.0.41,,,,,
vp01,org_31,prod,"da484432-88b8-443a-838f-f52e273f635b",dotnet-core,8.0.302,net6.0,,,,
vp01,org_31,prod,"efdc697d-5ea3-4b38-b99f-3ad1c66995a8",dotnet-core,6.0.402,net6.0,,,,
vp01,org_31,prod,"8944b34d-9212-4406-97c5-e5a0b5aa82c5",java,4.67.0,17.0.10,3.2.1,,,
vp01,org_31,prod,"71c3d750-418c-4453-a1d1-2881b513bb81",java,4.66.0,17.0.10,3.2.1,,,
vp01,org_31,prod,"208abe17-69c6-45d1-af0b-f9d08265b9af",java,4.66.0,17.0.10,3.2.1,,,
vp01,org_31,prod,"4e05dab0-0166-4763-8e21-31aeeed8772f",java,4.67.1,17.0.10,3.2.4,,,
vp01,org_31,prod,"5615f71d-09eb-47bd-a508-fa5efb641271",java,4.70.0,17.0.11,3.2.4,,,
vp01,org_31,prod,"5f843d57-4d24-4ad0-8e97-5b428dd3282d",dotnet-core,6.0.420,net8.0,,,,
vp01,org_31,prod,"a9c37897-eb59-4c13-9c71-59566a9c18c5",dotnet-core,6.0.402,net6.0,,,,
vp01,org_31,prod,"85b89417-5b67-4ac9-b3ff-5afd8e6ec9e2",dotnet-core,6.0.406,net6.0,,,,
vp01,org_31,prod,"ef6abd81-344c-4a4c-9dbe-859c32c626ad",dotnet-core,2.1.805,netcoreapp2.1,,,,
vp01,org_31,prod,"00e070cf-02d3-4cb0-8a3e-39e35c8c2447",dotnet-core,3.1.407,netcoreapp3.1,,,,
vp01,org_31,prod,"c52e42ac-994f-45ae-8fbb-2744d3fd1949",dotnet-core,6.0.405,net6.0,,,,
vp01,org_32,prod,"901f6361-a17f-40a7-8a5f-b0076a05e321",dotnet-core,6.0.301,netcoreapp3.1,,,,
vp01,org_32,prod,"950f1177-430e-4d8b-bb13-066ebcad4348",staticfile,1.6.6,,,,,
vp01,org_32,prod,"d932dc85-d5f9-46c2-9acf-d0a970112427",python,1.7.56,3.8.13,,,,
vp01,org_32,prod,"a493616d-c04a-4c0a-88d0-fbee90e25b5a",binary,1.0.36,,,,,
vp01,org_32,prod,"756cd0d5-c452-41f9-9628-933efbb946f8",binary,1.0.36,,,,,
vp01,org_32,prod,"05129979-a449-4d98-9280-4c7a01414983",dotnet-core,6.0.301,netcoreapp2.2,,,,
vp01,org_33,prod,"b49e87e7-ae40-4cb7-989c-f1c9962660f5",dotnet-core,6.0.402,netcoreapp3.1,,,,
vp01,org_33,prod,"3cf0e485-24a6-464e-ac80-366f06faeeba",dotnet-core,6.0.414,net6.0,,,,
vp01,org_33,prod,"37ae621c-c614-4950-8f0e-d259022e5e47",dotnet-core,8.0.401,netcoreapp3.1,,,,
vp01,org_33,prod,"4e9c7e6b-bf3a-4134-8f55-b86787f61819",dotnet-core,6.0.402,netcoreapp3.1,,,,
vp01,org_33,prod,"4b40dc02-688b-4e41-883f-f4c2d9b635c4",dotnet-core,8.0.401,net6.0,,,,
vp01,org_33,prod,"7161771e-1f78-4bd5-a3b6-7c33d34ef24d",dotnet-core,6.0.402,netcoreapp3.1,,,,
vp01,org_33,prod,"8e7b296b-cd9b-49e2-8493-b6f74655db70",dotnet-core,6.0.402,netcoreapp3.1,,,,
vp01,org_34,prod,"0aba2f26-3a72-48db-9f4d-c7367ebb8f66",java,4.73.0,17.0.12,2.7.18,,,
vp01,org_35,prod,"6aee1d30-c7a5-48e1-b133-acd88fcccf4c",java,4.5,1.8.0_342,2.5.3,,,
vp01,org_35,prod,"bd35699f-789d-437c-b844-a7f070a6560f",java,4.66.0,1.8.0_402,2.5.5,,,
vp01,org_35,prod,"b02075b7-f4d4-4ff2-b516-a2bbaf3c2235",java,4.63.1,1.8.0_392,2.5.5,,,
vp01,org_35,prod,"726f0286-76e8-4835-8306-f9c2cbd634fa",java,4.66.0,1.8.0_402,2.5.5,,,
vp01,org_35,prod,"f24980e5-5257-49f3-a404-ac5851ccfd30",java,4.59.0,1.8.0_372,2.5.3,,,
vp01,org_35,prod,"96e47d03-04e2-4b04-8afc-eff9cebbd67c",java,4.63.1,1.8.0_392,2.5.3,,,
vp01,org_35,prod,"d5f6e1ca-d217-4a06-a0e4-a5229012ad10",binary,1.1.5,,,,,
vp01,org_36,prod,"e3400fbc-c241-43c6-9c01-f70874ad9a54",dotnet-core,6.0.420,netcoreapp3.1,,,,
vp01,org_37,prod,"c6d66815-c763-4d7b-a3d7-e858ced1ef59",dotnet-core,6.0.417,net6.0,,,,
vp01,org_38,prod,"94fc5c95-5ff7-4d80-addb-87db5c3632b6",dotnet-core,8.0.302,net6.0,,,,
vp01,org_38,prod,"7bf7815a-dcce-4b6b-a25d-1aa185044d64",dotnet-core,8.0.303,net8.0,,,,
vp01,org_38,prod,"d0410ee9-e19c-49e1-8853-fe8a4e5a75c3",dotnet-core,8.0.302,net6.0,,,,
vp01,org_38,prod,"9dc26709-3ae3-4e2d-8349-7a3a760d4387",dotnet-core,8.0.303,net6.0,,,,
vp01,org_38,prod,"e2dea10c-1202-4c97-b43b-aa786737c98a",dotnet-core,8.0.303,net6.0,,,,
vp01,org_38,prod,"2acf6508-d9ce-4b1b-b2e7-b8378331e5fe",dotnet-core,8.0.303,net6.0,,,,
vp01,org_38,prod,"48b136a1-aade-453a-a512-9089e90c1d2f",dotnet-core,8.0.301,net6.0,,,,
vp01,org_38,prod,"051b7796-db8d-4e72-9506-c611e6401051",dotnet-core,8.0.303,net6.0,,,,
vp01,org_38,prod,"09cd2151-4d93-4c25-815d-ec664cbec065",dotnet-core,6.0.417,net6.0,,,,
vp01,org_38,prod,"2f8737ca-380c-41c5-ab72-f98b020f5233",dotnet-core,8.0.303,net6.0,,,,
vp01,org_38,prod,"2a7b5b92-6abe-4cb0-aa81-52f70340523b",dotnet-core,8.0.301,net6.0,,,,
vp01,org_38,prod,"b3ee635b-d221-4ff5-9cf8-8c5d361f5dd9",dotnet-core,8.0.301,net6.0,,,,
vp01,org_38,prod,"e2b5d73e-7e39-4d73-8883-f4a7b412f5ff",dotnet-core,8.0.301,net6.0,,,,
vp01,org_38,prod,"669fa9a1-ae55-4859-8d0b-dbee4de51346",staticfile,1.5.31,,,,,
vp01,org_38,prod,"de2182fc-938a-4e22-9d46-d7f7ab37d1ec",dotnet-core,8.0.301,net6.0,,,,
vp01,org_38,prod,"3c446896-7568-4943-a990-94767b2ea293",dotnet-core,8.0.301,net6.0,,,,
vp01,org_38,prod,"51675ad0-6c65-429a-8de4-6de6935210f1",staticfile,1.6.11,,,,,
vp01,org_38,prod,"4f252344-71d9-4bc6-a042-81c93e05af75",dotnet-core,8.0.303,net6.0,,,,
vp01,org_39,prod,"9bb310a5-e7f6-491e-bd89-748c9c3cded1",dotnet-core,8.0.401,net8.0,,,,
vp01,org_39,prod,"b2166317-24a9-4eee-b06d-4ec066fef74c",nodejs,1.7.59,,,,,
vp01,org_39,prod,"c405b334-f949-4d4f-8090-0a71f4ae51a8",nodejs,1.8.2,,,,,
vp01,org_39,prod,"d0e48b16-75d0-4748-afe5-a0b8c63675ab",staticfile,1.5.15,,,,,
vp01,org_40,app-metrics-v2,"16ed1b47-59b6-490e-8723-a1092ac6451a",java,4.73.0,11.0.24,,,,
vp01,org_40,autoscaling,"4560ff2e-6e02-4851-922a-c06a8519d358",binary,1.1.10,,,,,
vp01,org_40,autoscaling,"0c12751f-1164-4ee1-aa81-160360882e1e",java,4.73.0,17.0.12,3.2.3,,,
vp01,org_40,nfs,"3767c4d9-2437-4976-a0d0-9b8c23049acf",binary,1.0.27,,,,,
vp01,org_40,notifications-with-ui,"35f97e48-ab24-42c8-bd22-1b1f0994189a",go,1.9.9,1.14.1,,,,
vp01,org_40,notifications-with-ui,"91267ee5-d344-46b1-981c-d5005eff79c9",binary,1.0.36,,,,,
vp01,org_40,pivotal-services,"fb42780c-18bc-43e6-9aa1-8f5955d32b4d",ruby,1.10.18,,,,,
vp01,org_40,pivotal-services,"e630af7d-4c27-4e23-803f-4d4fb9c64c5c",ruby,1.10.18,,,,,
vp01,org_40,pivotal-services,"9e602122-7dce-4092-8c13-7b388529f57a",ruby,1.10.18,,,,,
vp01,org_40,pivotal-services,"dfc41bd4-62fe-47d5-b1b6-e9356097b960",ruby,1.10.18,,,,,
vp01,org_40,pivotal-services,"5c1647f8-67ac-435a-b90b-fa80107ff684",ruby,1.10.18,,,,,
vp01,org_40,pivotal-services,"255ec835-c9b8-4071-8473-a078aaba1282",ruby,1.10.18,,,,,
vp01,org_40,scheduler,"1cbc6b99-881c-4dec-9b7e-eeed7ab60196",java,4.73.0,17.0.12,3.2.3,,,
vp01,org_40,scheduler,"fcb67b3c-1dc7-4bd6-a86e-0377c2e87554",binary,1.1.10,,,,,
vp01,org_40,smb,"153089e4-436e-4d14-9094-71e248567172",binary,1.0.36,,,,,
vp01,org_40,system,"734b7d0b-dfe5-4494-b1a3-45ec6f1dc94f",java,4.73.0,17.0.12,2.7.5,,,
vp01,org_40,system,"3392d8cc-f86a-4247-afaa-fffb49bb3fc5",ruby,1.10.18,,,,,
vp01,org_40,system,"dcb73393-ea1a-4427-9502-195636a37ef6",ruby,1.10.18,,,,,
vp01,org_40,system,"38f6193f-8630-45d0-9440-f619722dc063",ruby,1.10.18,,,,,
vp01,org_40,system,"4fb613e9-a6da-49ce-832a-8cb6202f8944",staticfile,1.10.18,,,,,
vp01,org_40,system,"b0553a76-89eb-4d0c-81a3-8f6eacde483b",nodejs,1.8.29,20,,,,
vp01,org_40,system,"69bf799b-889e-4011-b2bc-2153c571b542",nodejs,1.8.29,20,,,,
vp01,org_40,system,"f60606c6-b5ac-42ff-a74f-e6fc8bd06b7e",nodejs,1.8.29,1618,,,,
vp01,org_41,prod,"0b924c4d-a58d-4c58-bfe6-5ced2c7b9254",dotnet-core,6.0.402,netcoreapp3.1,,,,
vp01,org_41,prod,"1e198336-48bc-47ee-8d20-c2579e866ff6",dotnet-core,6.0.402,netcoreapp3.1,,,,
vp01,org_41,prod,"ab4fdce9-1df4-4e21-bd5c-ac2f94dfafbb",nginx,1.2.0,,,,,
vp01,org_41,prod,"ea80a9a0-a4d0-4dbc-a3b9-a01c4f3938ee",nginx,1.1.34,,,,,
vp01,org_42,prod,"03ff0c91-75d2-4738-ac8a-90c5983e6341",java,4.72.0,21.0.4,3.2.4,,,
vp01,org_42,prod,"ab49ffe8-9002-4c0d-b902-df7d90c7b22e",java,4.72.0,21.0.4,3.2.4,,,
vp01,org_42,prod,"28a22045-2957-4d18-b866-0e41288c0ac8",java,4.73.0,21.0.4,3.2.4,,,
vp01,org_42,prod,"c1e5912e-d2f4-4849-8909-1ee4f95a0dee",java,4.73.0,21.0.4,3.2.4,,,
